cont_id,distance,relationship,setting,location_multi,location_fine_multi
20883,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20884,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20885,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20886,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20887,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20888,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
20889,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
20890,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
20891,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20892,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
20893,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
20894,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
20895,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
20896,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
20897,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
20898,Pyshical contact,Non-cohabitant relative/family member,outdoor,Other,Otheroutdoor
20899,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
20900,Less than 1 meter,Other,indoor,Other,Shopping
20901,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20902,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20903,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20904,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20905,Between 1 and 2 meters,Friend or acquaintance,outdoor,Home,Home
20906,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20907,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20908,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20909,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20910,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20911,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20912,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20913,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20914,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20915,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20916,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20917,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20918,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20919,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20920,Less than 1 meter,Friend or acquaintance,indoor,Other,Otherindoor
20921,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20922,More than 2 meters,Other,indoor,Other,Shopping
20923,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20924,Between 1 and 2 meters,Friend or acquaintance,indoor,Other,Shopping
20925,,Other,indoor,Other,Shopping
20926,Less than 1 meter,Other,indoor,Leisure,Restaurant
20927,Between 1 and 2 meters,Friend or acquaintance,outdoor,Other,Otheroutdoor
20928,Between 1 and 2 meters,Friend or acquaintance,outdoor,Other,Otheroutdoor
20929,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20930,Pyshical contact,Other,indoor,Home,Home
20931,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
20932,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20933,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20934,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20935,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20936,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20937,Less than 1 meter,Other,indoor,Transport,Transport
20938,Between 1 and 2 meters,Other,outdoor,Home,Home
20939,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
20940,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20941,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
20942,Between 1 and 2 meters,Other,outdoor,Home,Home
20943,Between 1 and 2 meters,Other,outdoor,Home,Home
20944,Between 1 and 2 meters,Other,outdoor,Home,Home
20945,Less than 1 meter,Other,indoor,Transport,Transport
20946,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20947,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20948,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20949,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
20950,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
20951,Less than 1 meter,Other,indoor,Home,Home
20952,Less than 1 meter,Other,indoor,Home,Home
20953,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20954,Less than 1 meter,Other,indoor,Home,Home
20955,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20956,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20957,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20958,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20959,Between 1 and 2 meters,Non-cohabitant relative/family member,outdoor,Home,Home
20960,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20961,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20962,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20963,Between 1 and 2 meters,Friend or acquaintance,outdoor,Home,Home
20964,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20965,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20966,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20967,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
20968,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
20969,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20970,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Restaurant
20971,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Restaurant
20972,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Restaurant
20973,Pyshical contact,Friend or acquaintance,indoor,Home,Home
20974,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20975,Less than 1 meter,Other,indoor,Transport,Transport
20976,Less than 1 meter,Other,indoor,Leisure,Restaurant
20977,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20978,Less than 1 meter,Other,indoor,Leisure,Restaurant
20979,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20980,Less than 1 meter,Other,indoor,Leisure,Restaurant
20981,Pyshical contact,Other,indoor,Home,Home
20982,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20983,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20984,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
20985,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20986,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20987,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20988,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
20989,Between 1 and 2 meters,Other,indoor,Leisure,Homeguest
20990,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20991,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20992,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20993,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20994,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20995,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
20996,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20997,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20998,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
20999,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21000,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21001,Between 1 and 2 meters,Friend or acquaintance,outdoor,Home,Home
21002,Between 1 and 2 meters,Friend or acquaintance,outdoor,Home,Home
21003,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21004,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21005,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21006,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21007,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21008,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21009,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21010,More than 2 meters,Coworker,indoor,Home,Home
21011,Pyshical contact,Cohabitant,indoor,Home,Home
21012,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21013,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21014,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21015,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21016,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21017,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21018,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21019,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21020,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21021,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21022,Pyshical contact,Other,indoor,Home,Home
21023,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
21024,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
21025,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21026,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21027,Between 1 and 2 meters,Other,indoor,Other,Shopping
21028,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Leisure
21029,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Leisure
21030,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Homeguest
21031,Less than 1 meter,Friend or acquaintance,outdoor,Leisure,Homeguest
21032,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21033,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21034,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
21035,Between 1 and 2 meters,Other,indoor,Other,Shopping
21036,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21037,Pyshical contact,Cohabitant,indoor,Home,Home
21038,Pyshical contact,Friend or acquaintance,indoor,Home,Home
21039,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
21040,Pyshical contact,Other,indoor,Home,Home
21041,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21042,Pyshical contact,Cohabitant,indoor,Home,Home
21043,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
21044,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
21045,Pyshical contact,Friend or acquaintance,indoor,Home,Home
21046,Pyshical contact,Friend or acquaintance,indoor,Home,Home
21047,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21048,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21049,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21050,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21051,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
21052,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
21053,Pyshical contact,Other,indoor,Leisure,Restaurant
21054,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
21055,Pyshical contact,Non-cohabitant relative/family member,outdoor,Home,Home
21056,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21057,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
21058,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21059,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21060,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
21061,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
21062,Less than 1 meter,Cohabitant,indoor,Home,Home
21063,Between 1 and 2 meters,Other,outdoor,Other,Shopping
21064,More than 2 meters,Other,indoor,Other,Shopping
21065,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21066,Pyshical contact,Cohabitant,indoor,Other,Otherindoor
21067,Less than 1 meter,Cohabitant,indoor,Other,Otherindoor
21068,Less than 1 meter,Cohabitant,indoor,Other,Otherindoor
21069,Pyshical contact,Cohabitant,indoor,Other,Otherindoor
21070,Between 1 and 2 meters,Coworker,indoor,Work,Work
21071,Less than 1 meter,Other,indoor,Other,Shopping
21072,Between 1 and 2 meters,Coworker,indoor,Work,Work
21073,Less than 1 meter,Cohabitant,indoor,Other,Otherindoor
21074,Pyshical contact,Cohabitant,indoor,Other,Otherindoor
21075,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21076,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21077,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21078,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21079,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21080,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21081,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21082,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21083,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21084,Pyshical contact,Other,indoor,Leisure,Restaurant
21085,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21086,More than 2 meters,Other,outdoor,Other,Otheroutdoor
21087,Pyshical contact,Other,indoor,Home,Home
21088,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
21089,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
21090,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21091,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21092,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21093,Pyshical contact,Friend or acquaintance,indoor,Home,Home
21094,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21095,Pyshical contact,Friend or acquaintance,indoor,Home,Home
21096,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
21097,Pyshical contact,Other,indoor,Leisure,Restaurant
21098,Pyshical contact,Friend or acquaintance,indoor,Home,Home
21099,Pyshical contact,Friend or acquaintance,indoor,Home,Home
21100,Pyshical contact,Friend or acquaintance,indoor,Home,Home
21101,Less than 1 meter,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
21102,Less than 1 meter,Other,indoor,Leisure,Restaurant
21103,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
21104,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
21105,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
21106,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
21107,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
21108,Pyshical contact,Cohabitant,indoor,Transport,Transport
21109,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21110,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
21111,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
21112,Less than 1 meter,Friend or acquaintance,outdoor,Other,Otheroutdoor
21113,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21114,Less than 1 meter,Coworker,outdoor,Work,Work
21115,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
21116,Between 1 and 2 meters,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
21117,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21118,Pyshical contact,Other,indoor,Other,Shopping
21119,Pyshical contact,Other,indoor,Other,Otherindoor
21120,Between 1 and 2 meters,Other,indoor,Home,Home
21121,Pyshical contact,Other,indoor,Home,Home
21122,Pyshical contact,Other,indoor,Other,Shopping
21123,Pyshical contact,Friend or acquaintance,indoor,Home,Home
21124,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
21125,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
21126,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
21127,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
21128,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
21129,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
21130,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21131,Between 1 and 2 meters,Other,indoor,Home,Home
21132,More than 2 meters,Other,outdoor,Other,Otheroutdoor
21133,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21134,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21135,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21136,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21137,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
21138,Less than 1 meter,Other,indoor,Other,Shopping
21139,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21140,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21141,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21142,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21143,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21144,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21145,Pyshical contact,Cohabitant,indoor,Home,Home
21146,Pyshical contact,Friend or acquaintance,indoor,Home,Home
21147,Between 1 and 2 meters,Other,outdoor,Home,Home
21148,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21149,Between 1 and 2 meters,Other,outdoor,Home,Home
21150,Pyshical contact,Friend or acquaintance,outdoor,Home,Home
21151,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
21152,Less than 1 meter,Other,outdoor,Home,Home
21153,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21154,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21155,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21156,More than 2 meters,Other,outdoor,Home,Home
21157,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
21158,Between 1 and 2 meters,Other,indoor,Other,Shopping
21159,Less than 1 meter,Friend or acquaintance,outdoor,Leisure,Restaurant
21160,Pyshical contact,Friend or acquaintance,indoor,Leisure,Restaurant
21161,Pyshical contact,Friend or acquaintance,indoor,Leisure,Restaurant
21162,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21163,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21164,Pyshical contact,Friend or acquaintance,indoor,Leisure,Restaurant
21165,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21166,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21167,Between 1 and 2 meters,Friend or acquaintance,indoor,Leisure,Restaurant
21168,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
21169,Pyshical contact,Other,indoor,Home,Home
21170,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
21171,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
21172,Less than 1 meter,Other,indoor,Other,Shopping
21173,Less than 1 meter,Other,indoor,Leisure,Restaurant
21174,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
